app_id,title,section_id,section_text,generated_answer,nli_score,nli_raw
2289630,Shambles: Sons of Apocalypse,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,The game contains elements of the following concept: Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,99.69,"[{'label': 'entailment', 'score': 0.9969229102134705}, {'label': 'neutral', 'score': 0.0024541120510548353}, {'label': 'contradiction', 'score': 0.0006229781429283321}]"
3653710,CyberControl: Another Life,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"The game will contain elements of the following concept: ""Cloudy spots"" in Kafka's texts.",1.5,"[{'label': 'neutral', 'score': 0.9568527936935425}, {'label': 'contradiction', 'score': 0.02813262678682804}, {'label': 'entailment', 'score': 0.015014531090855598}]"
3653710,CyberControl: Another Life,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,The game contains elements of the following concept: Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,99.47,"[{'label': 'entailment', 'score': 0.994743824005127}, {'label': 'neutral', 'score': 0.0037971839774399996}, {'label': 'contradiction', 'score': 0.0014590108767151833}]"
3653710,CyberControl: Another Life,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.",The game contains elements of the following concept: Example: The game contains elements of the following concept: The game contains elements of the following concept: The game contains elements of the following concept: The game contains elements of the following concept: The game contains elements of the following concept: The game contains elements of the following concept: The game contains elements of the following concept: The game contains elements of the,0.06,"[{'label': 'neutral', 'score': 0.9962661862373352}, {'label': 'contradiction', 'score': 0.0031607914716005325}, {'label': 'entailment', 'score': 0.0005730726988986135}]"
3653710,CyberControl: Another Life,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"The game contains elements of the concept ""Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.""",99.75,"[{'label': 'entailment', 'score': 0.9975231289863586}, {'label': 'neutral', 'score': 0.0017807811964303255}, {'label': 'contradiction', 'score': 0.0006961571634747088}]"
2199510,Herald: The Interactive Period Drama – Complete Edition,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: The game is set in a world where the West is united as a colonial superpower.

Game: Herald is a choice-driven adventure game set during an alternate 19th century in which the West is united as a colonial super",0.21,"[{'label': 'neutral', 'score': 0.9920545816421509}, {'label': 'contradiction', 'score': 0.005875054746866226}, {'label': 'entailment', 'score': 0.002070393180474639}]"
2199510,Herald: The Interactive Period Drama – Complete Edition,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"The game contains elements of the following concept: Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.

Game: Little monster: Find the monster. | Requiem for a loved one: Discover the horrible truth. | Skilled negotiator:",97.9,"[{'label': 'entailment', 'score': 0.9789881706237793}, {'label': 'neutral', 'score': 0.014082256704568863}, {'label': 'contradiction', 'score': 0.0069295610301196575}]"
2199510,Herald: The Interactive Period Drama – Complete Edition,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","1. The Herald is a merchant ship set for your country of birth.
2. Devan Rensburg is steward on board.
3. The Herald is on a perilous voyage.
4. The Herald's crew and passengers are in conflict.
5. The Herald's captain is a man of mixed heritage.
6",0.05,"[{'label': 'neutral', 'score': 0.9932098984718323}, {'label': 'contradiction', 'score': 0.006328102201223373}, {'label': 'entailment', 'score': 0.00046195570030249655}]"
2199510,Herald: The Interactive Period Drama – Complete Edition,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.

Game: Little monster: Find the monster",93.45,"[{'label': 'entailment', 'score': 0.9344832897186279}, {'label': 'neutral', 'score': 0.05845000222325325}, {'label': 'contradiction', 'score': 0.007066716440021992}]"
2176460,The Lies We Tell Ourselves,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: The Lies We Tell Ourselves is an episodic first person psychological action-adventure game with introspective/horror elements and a focus on subtle storytelling and atmosphere.",0.08,"[{'label': 'neutral', 'score': 0.9930734038352966}, {'label': 'contradiction', 'score': 0.0061743115074932575}, {'label': 'entailment', 'score': 0.000752354389987886}]"
2176460,The Lies We Tell Ourselves,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: The Lies We Tell Ourselves: The game is an episodic first person psychological action-adventure game with introspective/horror elements and a focus on subtle storytelling and atmosphere.",0.26,"[{'label': 'neutral', 'score': 0.9760903120040894}, {'label': 'contradiction', 'score': 0.021278303116559982}, {'label': 'entailment', 'score': 0.0026313539128750563}]"
